CalName,CaseId,StationName,π¶¬ ÷∏¡Ó(%),Idc,Ud,UdL,Udio,Pd,Pconv,miu,Ang,TC,Uac,Uv,Qconv,Qf_max,Qf_min,Udio_N,Uv_N,
≤‚ ‘1493816327,SMFL444,K’æ, 55.0000,  0.1650,489.5025,487.4838,334.6675, 80.7679, 80.5395,  7.8771, 39.0924,  -4,190.0000,247.8147, 75.4406,361.8911,281.8911,334.6675,247.8147,
≤‚ ‘1493816327,SMFL444,P’æ, 55.0000,  0.5500,485.4651,485.4651,268.7541,267.0058,266.3365, 14.0633, 17.7733,  -5,450.0000,199.0071,126.6291,612.5112,532.5112,268.7541,199.0071,
≤‚ ‘1493816327,SMFL444,S’æ, 60.0000,  0.7800,500.0000,492.0719,274.1681,390.0000,391.0026, 16.4076, 14.3312,  -5,450.0000,203.0161,169.8600,740.3461,660.3461,274.1681,203.0161,
≤‚ ‘1493816327,SMFL444,K’æ, 60.0000,  0.1800,488.5482,486.3460,334.6675, 87.9387, 87.6767,  8.5781, 38.8438,  -4,190.0000,247.8147, 82.4699,361.8911,281.8911,334.6675,247.8147,
≤‚ ‘1493816327,SMFL444,P’æ, 60.0000,  0.6000,484.1437,484.1437,268.7541,290.4862,289.7225, 15.2401, 17.3736,  -5,450.0000,199.0071,139.5585,612.5112,532.5112,268.7541,199.0071,
≤‚ ‘1493816327,SMFL444,S’æ, 65.0000,  0.8450,500.0000,491.4112,274.1681,422.5000,423.6344, 18.0253, 13.2091,  -5,450.0000,203.0161,183.1663,740.3461,660.3461,274.1681,203.0161,
≤‚ ‘1493816327,SMFL444,K’æ, 65.0000,  0.1950,487.5939,485.2081,334.6675, 95.0808, 94.7831,  9.2772, 38.5939,  -4,190.0000,247.8147, 89.5246,361.8911,281.8911,334.6675,247.8147,
≤‚ ‘1493816327,SMFL444,P’æ, 65.0000,  0.6500,482.8224,482.8224,272.2918,313.8345,312.9707, 15.2327, 19.2556,  -6,450.0000,201.6268,163.1965,612.5112,532.5112,272.2918,201.6268,
≤‚ ‘1493816327,SMFL444,S’æ, 70.0000,  0.9100,500.0000,490.7505,277.8731,455.0000,456.2737, 17.7698, 15.1683,  -6,450.0000,205.7596,213.5919,740.3461,660.3461,277.8731,205.7596,
≤‚ ‘1493816327,SMFL444,K’æ, 70.0000,  0.2100,486.6396,484.0703,334.6675,102.1943,101.8587,  9.9746, 38.3425,  -4,190.0000,247.8147, 96.6041,361.8911,281.8911,334.6675,247.8147,
≤‚ ‘1493816327,SMFL444,P’æ, 70.0000,  0.7000,481.5010,481.5010,272.2918,337.0507,336.0811, 16.3130, 18.8911,  -6,450.0000,201.6268,177.2526,612.5112,532.5112,272.2918,201.6268,
≤‚ ‘1493816327,SMFL444,S’æ, 75.0000,  0.9750,500.0000,490.0898,277.8731,487.5000,488.9204, 19.2721, 14.1262,  -6,450.0000,205.7596,227.9211,740.3461,660.3461,277.8731,205.7596,
≤‚ ‘1493816327,SMFL444,K’æ, 75.0000,  0.2250,485.6852,482.9324,334.6675,109.2792,108.9035, 10.6702, 38.0898,  -4,190.0000,247.8147,103.7078,361.8911,281.8911,334.6675,247.8147,
≤‚ ‘1493816327,SMFL444,P’æ, 75.0000,  0.7500,480.1796,480.1796,272.2918,360.1347,359.0538, 17.3877, 18.5197,  -6,450.0000,201.6268,191.4847,612.5112,532.5112,272.2918,201.6268,
≤‚ ‘1493816327,SMFL444,S’æ, 80.0000,  1.0400,500.0000,489.4291,277.8731,520.0000,521.5744, 20.8503, 13.0026,  -6,450.0000,205.7596,242.0299,740.3461,660.3461,277.8731,205.7596,
≤‚ ‘1493816327,SMFL444,K’æ, 80.0000,  0.2400,484.7309,481.7946,342.1045,116.3354,115.9176, 10.8550, 39.4117,  -5,190.0000,253.3217,115.9649,361.8911,281.8911,342.1045,253.3217,
≤‚ ‘1493816327,SMFL444,P’æ, 80.0000,  0.8000,478.8583,478.8583,272.2918,383.0866,381.8888, 18.4580, 18.1409,  -6,450.0000,201.6268,205.8865,612.5112,532.5112,272.2918,201.6268,
≤‚ ‘1493816327,SMFL444,S’æ, 85.0000,  1.1050,500.0000,488.7685,281.6796,552.5000,554.2360, 20.3779, 15.0433,  -7,450.0000,208.5782,276.5616,740.3461,660.3461,281.6796,208.5782,
≤‚ ‘1493816327,SMFL444,K’æ, 85.0000,  0.2550,483.7766,480.6568,342.1045,123.3630,122.9009, 11.5174, 39.1701,  -5,190.0000,253.3217,123.4277,361.8911,281.8911,342.1045,253.3217,
≤‚ ‘1493816327,SMFL444,P’æ, 85.0000,  0.8500,477.5369,477.5369,272.2918,405.9064,404.5860, 19.5250, 17.7544,  -6,450.0000,201.6268,220.4521,612.5112,532.5112,272.2918,201.6268,
≤‚ ‘1493816327,SMFL444,S’æ, 90.0000,  1.1700,500.0000,488.1078,281.6796,585.0000,586.9049, 21.8406, 14.0068,  -7,450.0000,208.5782,291.6837,740.3461,660.3461,281.6796,208.5782,
≤‚ ‘1493816327,SMFL444,K’æ, 90.0000,  0.2700,482.8223,479.5189,342.1045,130.3620,129.8535, 12.1787, 38.9274,  -5,190.0000,253.3217,130.9122,361.8911,281.8911,342.1045,253.3217,
≤‚ ‘1493816327,SMFL444,P’æ, 90.0000,  0.9000,476.2156,476.2156,272.2918,428.5940,427.1455, 20.5899, 17.3595,  -6,450.0000,201.6268,235.1756,612.5112,532.5112,272.2918,201.6268,
≤‚ ‘1493816327,SMFL444,S’æ, 95.0000,  1.2350,500.0000,487.4471,281.6796,617.5000,619.5813, 23.3804, 12.8889,  -7,450.0000,208.5782,306.5721,740.3461,660.3461,281.6796,208.5782,
≤‚ ‘1493816327,SMFL444,K’æ, 95.0000,  0.2850,481.8680,478.3811,342.1045,137.3324,136.7753, 12.8387, 38.6833,  -5,190.0000,253.3217,138.4176,361.8911,281.8911,342.1045,253.3217,
≤‚ ‘1493816327,SMFL444,P’æ, 95.0000,  0.9500,474.8942,474.8942,275.9240,451.1495,449.5673, 20.2685, 19.2760,  -7,450.0000,204.3163,264.5461,612.5112,532.5112,275.9240,204.3163,
≤‚ ‘1493816327,SMFL444,S’æ,100.0000,  1.3000,500.0000,486.7864,285.5918,650.0000,652.2651, 22.7279, 15.0000,  -8,450.0000,211.4751,345.1731,740.3461,660.3461,285.5918,211.4751,
≤‚ ‘1493816327,SMFL444,K’æ,100.0000,  0.3000,480.9137,477.2433,342.1045,144.2741,143.6663, 13.4977, 38.4379,  -5,190.0000,253.3217,145.9436,361.8911,281.8911,342.1045,253.3217,
≤‚ ‘1493816327,SMFL444,P’æ,100.0000,  1.0000,473.5729,473.5729,275.9240,473.5729,471.8513, 21.2575, 18.9167,  -7,450.0000,204.3163,280.2777,612.5112,532.5112,275.9240,204.3163,
≤‚ ‘1493816327,SMFL444,S’æ,105.0000,  1.3650,500.0000,486.1258,285.5918,682.5000,684.9563, 24.1513, 13.9751,  -8,450.0000,211.4751,361.0745,740.3461,660.3461,285.5918,211.4751,
≤‚ ‘1493816327,SMFL444,K’æ,105.0000,  0.3150,479.9593,476.1054,342.1045,151.1872,150.5265, 14.1557, 38.1912,  -5,190.0000,253.3217,153.4894,361.8911,281.8911,342.1045,253.3217,
≤‚ ‘1493816327,SMFL444,P’æ,105.0000,  1.0500,472.2515,472.2515,275.9240,495.8641,493.9975, 22.2451, 18.5507,  -7,450.0000,204.3163,296.1503,612.5112,532.5112,275.9240,204.3163,
≤‚ ‘1493816327,SMFL444,S’æ,110.0000,  1.4300,500.0000,485.4651,285.5918,715.0000,717.6549, 25.6508, 12.8705,  -8,450.0000,211.4751,376.7328,740.3461,660.3461,285.5918,211.4751,
≤‚ ‘1493816327,SMFL444,K’æ,110.0000,  0.3300,479.0050,474.9676,349.8796,158.0717,157.3560, 14.1702, 39.5476,  -6,190.0000,259.0790,168.2080,361.8911,281.8911,349.8796,259.0790,
≤‚ ‘1493816327,SMFL444,P’æ,110.0000,  1.1000,470.9301,470.9301,275.9240,518.0232,516.0060, 23.2320, 18.1777,  -7,450.0000,204.3163,312.1593,612.5112,532.5112,275.9240,204.3163,
≤‚ ‘1493816327,SMFL444,S’æ,115.0000,  1.4950,500.0000,484.8044,285.5918,747.5000,750.3610, 27.2492, 11.6638,  -8,450.0000,211.4751,392.1159,740.3461,660.3461,285.5918,211.4751,
≤‚ ‘1493816327,SMFL444,K’æ,115.0000,  0.3450,478.0507,473.8297,349.8796,164.9275,164.1547, 14.7985, 39.3121,  -6,190.0000,259.0790,176.1091,361.8911,281.8911,349.8796,259.0790,
≤‚ ‘1493816327,SMFL444,P’æ,115.0000,  1.1500,469.6088,469.6088,275.9240,540.0501,537.8768, 24.2192, 17.7970,  -7,450.0000,204.3163,328.3000,612.5112,532.5112,275.9240,204.3163,
≤‚ ‘1493816327,SMFL444,S’æ,120.0000,  1.5600,500.0000,484.1437,285.5918,780.0000,783.0745, 28.9823, 10.3190,  -8,450.0000,211.4751,407.1822,740.3461,660.3461,285.5918,211.4751,
≤‚ ‘1493816327,SMFL444,K’æ,120.0000,  0.3600,477.0964,472.6919,349.8796,171.7547,170.9227, 15.4261, 39.0755,  -6,190.0000,259.0790,184.0280,361.8911,281.8911,349.8796,259.0790,
≤‚ ‘1493816327,SMFL444,P’æ,120.0000,  1.2000,468.2874,468.2874,275.9240,561.9449,559.6098, 25.2074, 17.4083,  -7,450.0000,204.3163,344.5680,612.5112,532.5112,275.9240,204.3163,
≤‚ ‘1493816327,SMFL444,S’æ,125.0000,  1.6250,500.0000,483.4830,285.5918,812.5000,815.7954, 30.9136,  8.7728,  -8,450.0000,211.4751,421.8742,740.3461,660.3461,285.5918,211.4751,
≤‚ ‘1493816327,SMFL444,K’æ,125.0000,  0.3750,476.1421,471.5541,349.8796,178.5533,177.6598, 16.0530, 38.8376,  -6,190.0000,259.0790,191.9644,361.8911,281.8911,349.8796,259.0790,
≤‚ ‘1493816327,SMFL444,P’æ,125.0000,  1.2500,466.9661,466.9661,275.9240,583.7076,581.2051, 26.1974, 17.0110,  -7,450.0000,204.3163,360.9589,612.5112,532.5112,275.9240,204.3163,
≤‚ ‘1493816327,SMFL444,S’æ,130.0000,  1.6900,500.0000,482.8224,285.5918,845.0000,848.5238, 33.1773,  6.8912,  -8,450.0000,211.4751,436.1037,740.3461,660.3461,285.5918,211.4751,
≤‚ ‘1493816327,SMFL444,K’æ,130.0000,  0.3900,475.1878,470.4162,349.8796,185.3232,184.3662, 16.6793, 38.5986,  -6,190.0000,259.0790,199.9177,361.8911,281.8911,349.8796,259.0790,
≤‚ ‘1493816327,SMFL444,P’æ,130.0000,  1.3000,465.6447,465.6447,279.6543,605.3381,602.6626, 25.5859, 19.0003,  -8,450.0000,207.0786,396.4636,612.5112,532.5112,279.6543,207.0786,
≤‚ ‘1493816327,SMFL444,S’æ,135.0000,  1.7575,499.3019,481.4386,285.5918,877.5000,881.2686, 35.5714,  4.9982,  -8,450.0000,211.4751,453.1556,740.3461,660.3461,285.5918,211.4751,
≤‚ ‘1493816327,SMFL444,K’æ,135.0000,  0.4056,473.4993,468.5373,349.8796,192.0353,191.0101, 17.3058, 38.4412,  -6,190.0000,259.0790,208.4521,361.8911,281.8911,349.8796,259.0790,
≤‚ ‘1493816327,SMFL444,P’æ,135.0000,  1.3519,463.5753,463.5753,279.6543,626.7018,623.8408, 26.4228, 18.8497,  -8,450.0000,207.0786,415.9451,612.5112,532.5112,279.6543,207.0786,
≤‚ ‘1493816327,SMFL444,S’æ,140.0000,  1.8335,496.3100,477.6735,285.5918,910.0000,914.0543, 36.4653,  4.9984,  -8,450.0000,211.4751,481.6750,740.3461,660.3461,285.5918,211.4751,
≤‚ ‘1493816327,SMFL444,K’æ,140.0000,  0.4231,469.3904,464.2137,349.8796,198.6097,197.5048, 17.9362, 38.5535,  -6,190.0000,259.0790,218.9776,361.8911,281.8911,349.8796,259.0790,
≤‚ ‘1493816327,SMFL444,P’æ,140.0000,  1.4104,459.0369,459.0369,275.9240,647.4297,644.3523, 28.5748, 17.0315,  -7,450.0000,204.3163,423.0366,612.5112,532.5112,275.9240,204.3163,
≤‚ ‘1493816327,SMFL444,S’æ,145.0000,  1.9107,493.2775,473.8567,285.5918,942.5000,946.8545, 37.3579,  4.9965,  -8,450.0000,211.4751,511.1058,740.3461,660.3461,285.5918,211.4751,
≤‚ ‘1493816327,SMFL444,K’æ,145.0000,  0.4409,465.2251,459.8305,349.8796,205.1309,203.9422, 18.5694, 38.6669,  -6,190.0000,259.0790,229.7503,361.8911,281.8911,349.8796,259.0790,
≤‚ ‘1493816327,SMFL444,P’æ,145.0000,  1.4698,454.4359,454.4359,275.9240,667.9122,664.6074, 29.0869, 17.6203,  -7,450.0000,204.3163,450.5904,612.5112,532.5112,275.9240,204.3163,
≤‚ ‘1493816327,SMFL444,S’æ,150.0000,  1.9890,490.1958,469.9790,285.5918,975.0000,979.6698, 38.2447,  4.9990,  -8,450.0000,211.4751,541.5071,740.3461,660.3461,285.5918,211.4751,
≤‚ ‘1493816327,SMFL444,K’æ,150.0000,  0.4590,460.9936,455.3779,349.8796,211.5962,210.3194, 19.2058, 38.7823,  -6,190.0000,259.0790,240.7840,361.8911,281.8911,349.8796,259.0790,
≤‚ ‘1493816327,SMFL444,P’æ,150.0000,  1.5300,449.7622,449.7622,275.9240,688.1366,684.5931, 29.6047, 18.2002,  -7,450.0000,204.3163,479.0350,612.5112,532.5112,275.9240,204.3163,
≤‚ ‘1493816327,SMRL222,S’æ, 10.0000,  0.1625,400.0000,398.3483,230.7812, 65.0000, 65.1207,  3.1300, 28.1439,  19,500.0000,170.8890, 37.1952,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SMRL222,K’æ, 10.0000,  0.0375,397.6142,397.1554,270.0825, 14.9105, 14.8813,  2.2302, 41.5949,  16,220.0000,199.9908, 13.7407,361.8911,281.8911,270.0825,199.9908,
≤‚ ‘1493816327,SMRL222,P’æ, 10.0000,  0.1250,396.6966,396.6966,232.2346, 49.5871, 49.4946,  2.9641, 30.0029,  17,500.0000,171.9652, 30.3372,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 15.0000,  0.2438,400.0000,397.5225,230.7812, 97.5000, 97.6985,  4.7051, 27.2911,  19,500.0000,170.8890, 55.7268,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SMRL222,K’æ, 15.0000,  0.0563,396.4213,395.7331,270.0825, 22.2987, 22.2499,  3.3338, 41.2288,  16,220.0000,199.9908, 20.6854,361.8911,281.8911,270.0825,199.9908,
≤‚ ‘1493816327,SMRL222,P’æ, 15.0000,  0.1875,395.0449,395.0449,232.2346, 74.0709, 73.9190,  4.4007, 29.6519,  17,500.0000,171.9652, 46.0063,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 20.0000,  0.3250,400.0000,396.6966,230.7812,130.0000,130.2878,  6.2913, 26.4130,  19,500.0000,170.8890, 74.1950,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SMRL222,K’æ, 20.0000,  0.0750,395.2284,394.3108,274.2376, 29.6421, 29.5704,  4.2900, 41.8537,  15,220.0000,203.0676, 28.5822,361.8911,281.8911,274.2376,203.0676,
≤‚ ‘1493816327,SMRL222,P’æ, 20.0000,  0.2500,393.3932,393.3932,232.2346, 98.3483, 98.1282,  5.8116, 29.2971,  17,500.0000,171.9652, 61.9884,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 25.0000,  0.4063,400.0000,395.8708,230.7812,162.5000,162.8888,  7.8921, 25.5070,  19,500.0000,170.8890, 92.5846,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SMRL222,K’æ, 25.0000,  0.0938,394.0355,392.8885,274.2376, 36.9408, 36.8428,  5.3469, 41.4950,  15,220.0000,203.0676, 35.8422,361.8911,281.8911,274.2376,203.0676,
≤‚ ‘1493816327,SMRL222,P’æ, 25.0000,  0.3125,391.7415,391.7415,232.2346,122.4192,122.1222,  7.1994, 28.9384,  17,500.0000,171.9652, 78.2695,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 30.0000,  0.4875,400.0000,395.0449,230.7812,195.0000,195.5013,  9.5114, 24.5698,  19,500.0000,170.8890,110.8796,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SMRL222,K’æ, 30.0000,  0.1125,392.8426,391.4662,274.2376, 44.1948, 44.0671,  6.3984, 41.1338,  15,220.0000,203.0676, 43.1446,361.8911,281.8911,274.2376,203.0676,
≤‚ ‘1493816327,SMRL222,P’æ, 30.0000,  0.3750,390.0898,390.0898,232.2346,146.2837,145.9010,  8.5666, 28.5755,  17,500.0000,171.9652, 94.8367,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 35.0000,  0.5688,400.0000,394.2191,230.7812,227.5000,228.1255, 11.1537, 23.5979,  19,500.0000,170.8890,129.0631,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SMRL222,K’æ, 35.0000,  0.1313,391.6497,390.0439,278.5226, 51.4040, 51.2434,  7.2160, 41.7819,  14,220.0000,206.2405, 52.0813,361.8911,281.8911,278.5226,206.2405,
≤‚ ‘1493816327,SMRL222,P’æ, 35.0000,  0.4375,388.4381,388.4381,232.2346,169.9417,169.4645,  9.9153, 28.2084,  17,500.0000,171.9652,111.6778,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 40.0000,  0.6500,400.0000,393.3932,230.7812,260.0000,260.7613, 12.8242, 22.5867,  19,500.0000,170.8890,147.1173,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SMRL222,K’æ, 40.0000,  0.1500,390.4568,388.6216,278.5226, 58.5685, 58.3716,  8.2270, 41.4282,  14,220.0000,206.2405, 59.6870,361.8911,281.8911,278.5226,206.2405,
≤‚ ‘1493816327,SMRL222,P’æ, 40.0000,  0.5000,386.7864,386.7864,232.2346,193.3932,192.8128, 11.2476, 27.8368,  17,500.0000,171.9652,128.7814,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 45.0000,  0.7313,400.0000,392.5674,230.7812,292.5000,293.4086, 14.5290, 21.5306,  19,500.0000,170.8890,165.0226,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SMRL222,K’æ, 45.0000,  0.1688,389.2639,387.1993,278.5226, 65.6883, 65.4517,  9.2341, 41.0721,  14,220.0000,206.2405, 67.3297,361.8911,281.8911,278.5226,206.2405,
≤‚ ‘1493816327,SMRL222,P’æ, 45.0000,  0.5625,385.1347,385.1347,232.2346,216.6383,215.9459, 12.5650, 27.4606,  17,500.0000,171.9652,146.1368,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 50.0000,  0.8125,400.0000,391.7415,230.7812,325.0000,326.0676, 16.2757, 20.4226,  19,500.0000,170.8890,182.7576,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SMRL222,K’æ, 50.0000,  0.1875,388.0710,385.7770,282.9436, 72.7633, 72.4837,  9.9307, 41.7430,  13,220.0000,209.5142, 77.3051,361.8911,281.8911,282.9436,209.5142,
≤‚ ‘1493816327,SMRL222,P’æ, 50.0000,  0.6250,383.4830,383.4830,232.2346,239.6769,238.8638, 13.8691, 27.0796,  17,500.0000,171.9652,163.7340,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 55.0000,  0.8938,400.0000,390.9157,230.7812,357.5000,358.7382, 18.0738, 19.2539,  19,500.0000,170.8890,200.2982,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SMRL222,K’æ, 55.0000,  0.2063,386.8781,384.3547,282.9436, 79.7936, 79.4677, 10.9020, 41.3946,  13,220.0000,209.5142, 85.2421,361.8911,281.8911,282.9436,209.5142,
≤‚ ‘1493816327,SMRL222,P’æ, 55.0000,  0.6875,381.8313,381.8313,232.2346,262.5090,261.5664, 15.1614, 26.6935,  17,500.0000,171.9652,181.5631,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 60.0000,  0.9750,400.0000,390.0898,230.7812,390.0000,391.4204, 19.9357, 18.0126,  19,500.0000,170.8890,217.6173,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SMRL222,K’æ, 60.0000,  0.2250,385.6852,382.9324,282.9436, 86.7792, 86.4035, 11.8705, 41.0438,  13,220.0000,209.5142, 93.2113,361.8911,281.8911,282.9436,209.5142,
≤‚ ‘1493816327,SMRL222,P’æ, 60.0000,  0.7500,380.1796,380.1796,232.2346,285.1347,284.0538, 16.4433, 26.3023,  17,500.0000,171.9652,199.6152,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 65.0000,  1.0562,400.0000,389.2640,230.7812,422.5000,424.1141, 21.8778, 16.6823,  19,500.0000,170.8890,234.6830,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SMRL222,K’æ, 65.0000,  0.2438,384.4923,381.5101,287.5072, 93.7200, 93.2913, 12.4593, 41.7372,  12,220.0000,212.8935,104.2332,361.8911,281.8911,287.5072,212.8935,
≤‚ ‘1493816327,SMRL222,P’æ, 65.0000,  0.8125,378.5279,378.5279,232.2346,307.5540,306.3260, 17.7159, 25.9055,  17,500.0000,171.9652,217.8813,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 70.0000,  1.1375,400.0000,388.4381,233.1361,455.0000,456.8195, 22.6323, 17.2369,  18,500.0000,172.6328,262.9909,740.3461,660.3461,233.1361,172.6328,
≤‚ ‘1493816327,SMRL222,K’æ, 70.0000,  0.2625,383.2995,380.0879,287.5072,100.6161,100.1311, 13.3955, 41.3943,  12,220.0000,212.8935,112.4901,361.8911,281.8911,287.5072,212.8935,
≤‚ ‘1493816327,SMRL222,P’æ, 70.0000,  0.8750,376.8763,376.8763,232.2346,329.7667,328.3830, 18.9804, 25.5030,  17,500.0000,171.9652,236.3532,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 75.0000,  1.2188,400.0000,387.6123,233.1361,487.5000,489.5365, 24.5924, 15.8584,  18,500.0000,172.6328,280.4494,740.3461,660.3461,233.1361,172.6328,
≤‚ ‘1493816327,SMRL222,K’æ, 75.0000,  0.2812,382.1066,378.6656,287.5072,107.4675,106.9227, 14.3297, 41.0491,  12,220.0000,212.8935,120.7750,361.8911,281.8911,287.5072,212.8935,
≤‚ ‘1493816327,SMRL222,P’æ, 75.0000,  0.9375,375.2246,375.2246,232.2346,351.7730,350.2247, 20.2379, 25.0945,  17,500.0000,171.9652,255.0227,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 80.0000,  1.3000,400.0000,386.7864,235.5396,520.0000,522.2651, 25.2106, 16.4825,  17,500.0000,174.4125,310.8342,740.3461,660.3461,235.5396,174.4125,
≤‚ ‘1493816327,SMRL222,K’æ, 80.0000,  0.3000,380.9137,377.2433,292.2204,114.2741,113.6663, 14.8211, 41.7644,  11,220.0000,216.3835,132.8587,361.8911,281.8911,292.2204,216.3835,
≤‚ ‘1493816327,SMRL222,P’æ, 80.0000,  1.0000,373.5729,373.5729,232.2346,373.5729,371.8513, 21.4895, 24.6796,  17,500.0000,171.9652,273.8821,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 85.0000,  1.3813,400.0000,385.9606,237.9931,552.5000,555.0053, 25.7829, 17.1116,  16,500.0000,176.2293,342.6214,740.3461,660.3461,237.9931,176.2293,
≤‚ ‘1493816327,SMRL222,K’æ, 85.0000,  0.3188,379.7208,375.8210,292.2204,121.0360,120.3618, 15.7257, 41.4273,  11,220.0000,216.3835,141.4265,361.8911,281.8911,292.2204,216.3835,
≤‚ ‘1493816327,SMRL222,P’æ, 85.0000,  1.0625,371.9212,371.9212,232.2346,395.1662,393.2626, 22.7362, 24.2582,  17,500.0000,171.9652,292.9239,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 90.0000,  1.4625,400.0000,385.1347,237.9931,585.0000,587.7571, 27.6796, 15.7520,  16,500.0000,176.2293,361.1449,740.3461,660.3461,237.9931,176.2293,
≤‚ ‘1493816327,SMRL222,K’æ, 90.0000,  0.3375,378.5279,374.3987,292.2204,127.7532,127.0092, 16.6289, 41.0879,  11,220.0000,216.3835,150.0186,361.8911,281.8911,292.2204,216.3835,
≤‚ ‘1493816327,SMRL222,P’æ, 90.0000,  1.1250,370.2695,370.2695,232.2346,416.5532,414.4586, 23.9789, 23.8297,  17,500.0000,171.9652,312.1408,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ, 95.0000,  1.5438,400.0000,384.3089,240.4983,617.5000,620.5204, 28.1280, 16.4509,  15,500.0000,178.0843,395.0428,740.3461,660.3461,240.4983,178.0843,
≤‚ ‘1493816327,SMRL222,K’æ, 95.0000,  0.3563,377.3350,372.9764,297.0908,134.4256,133.6086, 17.0313, 41.8246,  10,220.0000,219.9899,163.1860,361.8911,281.8911,297.0908,219.9899,
≤‚ ‘1493816327,SMRL222,P’æ, 95.0000,  1.1875,368.6178,368.6178,232.2346,437.7336,435.4395, 25.2186, 23.3939,  17,500.0000,171.9652,331.5257,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ,100.0000,  1.6250,400.0000,383.4830,243.0568,650.0000,653.2954, 28.5433, 17.1492,  14,500.0000,179.9788,430.3731,740.3461,660.3461,243.0568,179.9788,
≤‚ ‘1493816327,SMRL222,K’æ,100.0000,  0.3750,376.1421,371.5541,297.0908,141.0533,140.1598, 17.9071, 41.4934,  10,220.0000,219.9899,172.0577,361.8911,281.8911,297.0908,219.9899,
≤‚ ‘1493816327,SMRL222,P’æ,100.0000,  1.2500,366.9661,366.9661,232.2346,458.7076,456.2051, 26.4563, 22.9502,  17,500.0000,171.9652,351.0717,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SMRL222,S’æ,105.0000,  1.7062,400.0000,382.6572,243.0568,682.5000,686.0820, 30.3710, 15.8221,  14,500.0000,179.9788,449.9758,740.3461,660.3461,243.0568,179.9788,
≤‚ ‘1493816327,SMRL222,K’æ,105.0000,  0.3937,374.9492,370.1318,297.0908,147.6362,146.6630, 18.7820, 41.1601,  10,220.0000,219.9899,180.9505,361.8911,281.8911,297.0908,219.9899,
